customer_id,order_date,product_id,category_id,category_name,product_name,quantity,price,payment_method,city,review_score,gender,age,order_month
35219,2025-01-03,739,40,0,7,4,410.06,1,171,1.0,1,21,1
39825,2024-03-28,301,40,0,7,5,353.19,1,499,5.0,1,50,3
32037,2024-11-07,897,10,1,21,5,25.55,0,793,5.0,1,42,11
13595,2024-08-02,311,40,0,7,1,496.5,0,130,4.0,1,25,8
58789,2024-07-01,318,40,0,11,4,49.32,1,411,5.0,1,72,7
80473,2024-10-21,317,30,3,12,2,97.45,1,349,3.0,1,44,10
15625,2024-12-31,852,20,2,20,4,380.53,0,952,4.0,0,45,12
71490,2024-04-23,364,40,0,4,1,195.85,2,729,1.0,1,45,4
66073,2025-01-30,983,30,3,1,2,469.33,1,18,5.0,1,40,1
49765,2024-04-21,389,40,0,4,3,385.37,2,286,1.0,1,35,4
83207,2024-05-27,530,50,4,18,5,228.76,1,497,5.0,1,56,5
55540,2024-10-06,424,10,1,21,4,225.09,1,867,1.0,0,23,10
15824,2024-12-25,119,10,1,6,2,256.91,0,868,1.0,1,58,12
96162,2024-09-12,887,50,4,24,5,292.96,1,797,5.0,1,34,9
19293,2024-06-20,633,20,2,14,1,118.31,0,88,2.0,0,33,6
37972,2024-10-07,603,50,4,0,4,316.74,0,92,4.0,1,53,10
11911,2025-02-21,572,30,3,23,3,395.04,0,400,5.0,1,44,2
66566,2024-07-28,794,30,3,23,5,100.1,1,460,4.0,0,19,7
63722,2024-06-24,614,30,3,1,1,404.83,2,137,4.0,1,36,6
28186,2024-05-17,889,50,4,22,1,75.71,2,623,2.0,1,41,5
14303,2024-08-14,332,10,1,21,5,425.1,2,35,4.0,0,51,8
49509,2024-08-18,508,10,1,5,1,194.81,1,608,5.0,0,58,8
24078,2024-11-29,344,20,2,14,5,364.91,1,911,1.0,1,71,11
59338,2025-01-03,937,30,3,9,4,478.94,2,306,1.0,1,48,1
57240,2024-12-12,426,10,1,21,4,458.08,1,282,5.0,1,61,12
52736,2024-04-15,175,20,2,14,2,167.59,0,907,3.0,0,49,4
58283,2025-01-25,787,30,3,9,3,138.17,1,90,5.0,0,22,1
84978,2024-09-05,292,40,0,7,1,458.02,0,603,3.0,1,64,9
45699,2025-02-03,200,20,2,10,3,17.95,1,406,5.0,0,26,2
20938,2024-10-22,478,40,0,7,1,84.68,0,305,1.0,0,40,10
31412,2024-06-17,898,20,2,15,2,279.81,1,534,3.0,0,61,6
23743,2024-04-14,388,40,0,11,4,235.81,1,202,5.0,1,43,4
63051,2024-08-15,525,50,4,13,1,100.18,1,831,5.0,1,33,8
95641,2024-05-25,887,50,4,18,3,421.14,2,336,5.0,0,74,5
93539,2025-02-25,907,10,1,21,2,77.37,1,230,1.0,0,43,2
20636,2024-03-22,707,10,1,6,2,257.81,0,594,5.0,0,31,3
68604,2024-04-07,117,50,4,13,2,333.05,2,555,5.0,0,45,4
99015,2024-10-26,420,10,1,16,5,269.41,0,388,4.0,1,66,10
46587,2024-06-26,715,50,4,13,3,405.02,2,800,5.0,1,52,6
17305,2024-12-26,914,20,2,10,5,104.05,1,68,2.0,1,28,12
23570,2024-05-21,721,40,0,8,5,192.8,0,69,4.0,1,35,5
92246,2025-02-11,988,20,2,3,3,345.18,2,419,5.0,0,21,2
75246,2024-08-27,643,10,1,16,5,208.59,0,567,4.0,1,56,8
61329,2024-12-07,311,10,1,6,2,50.52,0,30,5.0,1,74,12
93329,2024-10-01,775,10,1,17,4,460.38,2,293,1.0,0,44,10
26186,2024-05-27,822,50,4,13,3,142.84,2,714,5.0,1,38,5
18555,2025-03-06,287,50,4,22,2,332.47,2,232,5.0,1,68,3
57457,2024-05-11,284,20,2,14,1,80.65,1,822,5.0,1,37,5
10825,2024-09-09,693,30,3,1,1,286.34,1,665,5.0,1,63,9
84991,2024-11-20,434,50,4,24,1,198.08,1,133,5.0,1,33,11
17263,2024-06-10,542,10,1,17,5,375.27,0,893,5.0,1,47,6
43226,2024-09-09,221,10,1,5,1,306.53,1,551,5.0,1,32,9
84629,2024-12-24,246,30,3,12,4,320.72,0,209,4.0,1,75,12
55698,2025-03-16,776,40,0,11,4,101.01,1,354,5.0,1,48,3
66122,2024-11-06,280,50,4,24,1,401.05,1,743,5.0,1,46,11
24487,2024-07-01,468,40,0,19,1,372.43,0,57,3.0,1,38,7
60664,2024-08-12,809,30,3,23,3,186.36,0,189,5.0,1,21,8
46781,2024-07-03,543,40,0,11,1,282.92,1,503,4.0,1,32,7
47485,2025-01-16,868,30,3,2,1,55.6,1,844,5.0,0,55,1
80222,2024-06-25,543,10,1,5,2,212.77,2,750,5.0,0,50,6
69990,2024-04-22,839,20,2,14,2,265.34,1,198,3.0,1,49,4
89114,2024-07-14,397,30,3,9,3,251.63,2,496,5.0,1,40,7
61935,2024-04-14,484,30,3,23,3,393.51,0,297,2.0,1,68,4
96674,2024-04-30,674,40,0,4,3,312.17,0,716,5.0,1,21,4
37431,2024-04-28,736,40,0,7,5,422.39,0,375,5.0,1,26,4
13425,2024-09-14,852,30,3,23,4,409.58,1,664,5.0,1,46,9
38547,2024-12-10,486,30,3,2,3,474.17,2,894,4.0,1,61,12
42068,2024-05-12,529,40,0,7,5,152.81,1,738,5.0,1,19,5
23008,2024-11-01,248,20,2,3,5,194.27,0,723,3.0,1,53,11
23420,2024-08-19,508,20,2,14,4,498.66,2,614,5.0,0,56,8
35117,2025-02-24,391,40,0,19,5,224.84,0,110,5.0,1,60,2
79582,2025-01-17,388,40,0,11,1,78.2,0,253,1.0,0,66,1
61272,2024-05-01,192,40,0,11,3,46.24,1,575,4.0,1,18,5
67596,2025-02-15,348,50,4,13,2,276.39,0,453,5.0,0,41,2
60808,2025-01-08,424,50,4,18,3,63.59,2,99,5.0,1,19,1
87513,2024-05-04,782,50,4,18,2,285.98,1,847,5.0,1,44,5
30444,2024-12-24,651,30,3,23,4,61.91,2,4,2.0,0,38,12
62506,2024-05-09,560,50,4,22,1,294.45,1,658,1.0,1,65,5
45719,2024-08-25,329,40,0,4,3,348.31,2,859,3.0,1,26,8
89715,2024-07-06,941,10,1,5,1,213.83,2,809,5.0,1,28,7
58368,2024-12-08,522,20,2,3,3,162.83,0,12,5.0,0,23,12
41135,2024-08-17,862,30,3,23,4,57.84,1,356,5.0,1,23,8
78277,2025-01-17,157,30,3,12,4,406.99,2,323,5.0,1,38,1
61065,2024-04-20,988,10,1,6,1,465.66,1,934,1.0,1,25,4
96568,2024-03-21,842,20,2,3,1,284.33,0,671,1.0,1,62,3
14284,2024-06-05,865,20,2,10,1,323.83,0,544,3.0,0,63,6
90910,2024-04-17,280,20,2,15,3,300.18,0,296,5.0,1,24,4
42128,2024-11-13,563,30,3,12,2,292.9,1,584,5.0,1,46,11
58130,2024-05-17,171,40,0,8,1,138.55,0,379,4.0,0,56,5
40110,2024-07-03,325,50,4,13,5,309.54,1,571,5.0,1,27,7
89076,2024-10-12,967,40,0,4,3,94.54,1,879,5.0,1,69,10
75860,2024-07-02,370,50,4,22,3,51.53,2,595,3.0,1,63,7
22360,2024-04-19,766,10,1,6,3,192.92,2,670,4.0,1,68,4
37265,2024-05-01,162,20,2,14,3,198.02,2,91,4.0,0,37,5
23672,2024-10-30,158,20,2,14,2,91.76,0,27,5.0,1,49,10
22599,2025-01-28,888,40,0,4,4,36.27,0,684,5.0,0,18,1
39126,2024-08-09,225,20,2,15,3,482.28,1,615,5.0,1,24,8
14108,2024-09-22,820,40,0,11,1,357.97,0,431,4.0,1,55,9
12544,2024-07-02,958,10,1,6,3,153.12,0,877,1.0,1,28,7
49580,2024-12-25,828,40,0,4,1,373.83,0,872,4.0,1,30,12
96065,2024-07-01,297,10,1,5,2,389.81,0,247,4.0,0,62,7
97353,2025-02-20,626,40,0,4,2,117.09,0,560,5.0,0,31,2
90540,2024-12-19,259,20,2,3,4,438.66,2,630,4.0,1,49,12
33770,2025-03-10,716,10,1,21,1,433.99,2,152,5.0,1,42,3
82817,2025-03-13,486,50,4,24,4,431.91,1,817,5.0,1,29,3
27140,2024-08-17,260,20,2,10,1,408.63,2,529,4.0,0,21,8
53754,2024-07-11,190,50,4,22,1,92.5,1,150,2.0,0,73,7
81512,2024-12-23,976,50,4,18,3,76.44,0,161,5.0,1,49,12
62597,2024-08-17,828,20,2,10,1,132.34,1,708,3.0,1,54,8
40338,2024-12-31,310,40,0,11,5,79.66,1,813,2.0,1,36,12
81439,2024-11-17,792,40,0,8,2,320.48,2,957,4.0,0,21,11
59486,2024-11-29,327,30,3,23,5,475.62,0,60,4.0,0,61,11
50145,2024-10-26,554,10,1,21,3,321.07,1,602,3.0,1,34,10
26849,2024-11-24,667,50,4,13,3,116.74,0,216,5.0,0,27,11
99423,2024-08-30,675,30,3,9,5,175.5,1,2,5.0,0,73,8
10211,2024-07-23,964,30,3,12,2,32.51,1,382,5.0,0,25,7
47342,2024-08-30,141,10,1,6,4,226.23,2,689,5.0,1,59,8
35152,2025-03-01,106,20,2,3,1,87.9,0,86,5.0,1,64,3
28742,2024-06-02,184,10,1,5,5,335.61,1,82,5.0,1,34,6
20004,2024-05-25,137,30,3,1,3,220.32,2,315,5.0,1,49,5
53575,2024-05-04,622,40,0,8,3,75.02,2,60,4.0,1,33,5
34224,2025-01-27,347,10,1,5,5,410.38,0,426,5.0,0,35,1
87467,2024-10-05,199,20,2,15,4,53.77,2,313,5.0,1,38,10
89887,2024-05-13,576,30,3,1,3,197.53,2,943,5.0,0,32,5
71870,2024-12-30,522,10,1,17,3,286.01,1,916,5.0,1,56,12
63842,2024-06-22,781,20,2,10,2,460.75,1,535,5.0,0,68,6
97274,2025-02-24,560,10,1,16,3,78.61,2,149,4.0,1,55,2
23807,2024-12-02,547,40,0,7,5,397.63,2,258,2.0,1,53,12
74278,2024-10-13,225,50,4,22,1,304.0,1,239,2.0,1,24,10
27836,2024-06-09,302,10,1,5,4,110.67,1,65,4.0,0,73,6
13591,2024-04-21,884,30,3,12,1,394.06,2,70,4.0,1,18,4
50980,2024-05-29,688,40,0,4,2,44.8,2,495,5.0,1,27,5
53270,2024-09-15,848,20,2,15,1,431.8,1,799,4.0,0,65,9
47212,2024-03-28,856,20,2,15,4,477.68,2,652,5.0,1,29,3
30090,2024-03-26,493,30,3,1,3,29.52,2,310,5.0,1,20,3
47189,2024-05-10,700,30,3,2,1,385.88,0,483,5.0,1,57,5
92276,2024-07-11,555,50,4,22,4,311.86,0,910,5.0,1,63,7
84661,2024-04-04,129,20,2,10,2,272.83,0,439,4.0,0,38,4
62444,2024-10-14,222,10,1,5,3,352.35,1,783,5.0,1,70,10
94912,2024-11-14,795,20,2,20,4,463.07,2,180,4.0,0,70,11
90560,2024-05-26,739,30,3,1,2,68.53,1,358,5.0,1,69,5
50437,2024-09-20,220,40,0,7,2,266.27,1,644,2.0,1,34,9
50139,2024-12-10,905,30,3,12,4,388.0,2,699,3.0,1,53,12
22264,2024-03-26,870,50,4,18,1,138.85,1,108,5.0,0,63,3
84937,2024-05-02,186,50,4,24,4,37.17,1,471,5.0,1,45,5
44793,2024-05-17,401,10,1,17,5,340.32,2,930,1.0,0,54,5
11164,2024-11-20,154,10,1,16,5,129.83,0,961,3.0,1,44,11
53993,2025-03-06,268,20,2,20,3,280.9,1,950,5.0,1,47,3
15858,2024-09-20,626,30,3,1,2,213.97,1,264,3.0,0,51,9
20025,2024-12-21,681,50,4,24,2,68.51,1,553,5.0,1,60,12
33753,2024-08-18,531,50,4,18,3,477.5,2,344,5.0,0,56,8
54627,2024-08-18,297,30,3,9,1,52.33,0,843,5.0,1,42,8
92393,2025-03-12,344,50,4,24,5,372.39,2,785,4.0,0,63,3
25309,2024-08-24,977,40,0,19,3,368.91,1,132,5.0,1,52,8
37422,2024-08-28,444,10,1,21,5,21.72,1,427,3.0,0,22,8
99243,2025-01-25,739,10,1,5,2,10.72,1,554,3.0,0,55,1
26759,2024-04-30,762,30,3,12,3,110.55,2,170,4.0,1,44,4
77451,2024-07-20,509,20,2,3,3,55.58,2,17,5.0,0,71,7
41613,2025-02-21,159,30,3,23,5,487.53,2,672,4.0,0,19,2
20019,2025-03-04,886,40,0,8,4,300.03,2,287,4.0,1,34,3
76799,2024-11-08,691,20,2,3,3,137.89,0,208,5.0,1,39,11
14911,2025-01-18,589,30,3,9,2,231.85,2,513,5.0,1,74,1
42185,2024-09-24,615,50,4,18,2,86.15,2,398,4.0,1,35,9
36989,2024-12-22,639,10,1,17,3,185.56,2,15,4.0,0,48,12
62189,2025-02-21,650,10,1,16,3,87.23,1,769,3.0,0,54,2
51971,2024-04-09,990,50,4,18,4,115.36,0,651,5.0,0,41,4
42991,2024-08-24,144,30,3,23,1,261.6,1,838,2.0,0,44,8
61358,2025-02-26,439,20,2,20,5,476.53,0,677,4.0,0,51,2
40849,2025-01-03,554,10,1,21,4,59.93,2,574,5.0,1,23,1
65102,2024-09-10,294,20,2,10,1,107.09,0,680,3.0,0,52,9
93663,2024-04-25,482,10,1,17,1,297.2,2,224,5.0,1,53,4
92929,2024-10-13,716,40,0,19,2,55.07,0,735,5.0,1,44,10
17439,2024-08-12,520,10,1,6,4,462.82,0,430,5.0,1,55,8
25536,2024-08-07,482,10,1,21,3,344.77,2,369,3.0,1,43,8
45637,2024-10-22,961,30,3,9,3,228.55,2,188,5.0,0,62,10
36922,2024-10-17,226,20,2,3,1,254.46,1,348,4.0,1,75,10
48551,2025-01-14,374,40,0,19,3,215.43,1,113,5.0,0,69,1
62183,2024-04-04,568,50,4,18,2,494.81,1,274,3.0,0,52,4
96862,2024-09-28,146,40,0,7,5,457.21,1,37,3.0,1,29,9
94597,2024-12-28,241,10,1,5,2,302.59,2,231,5.0,0,28,12
44994,2024-12-14,879,10,1,21,5,269.42,1,343,5.0,1,42,12
57366,2024-05-09,267,10,1,6,2,331.86,0,915,4.0,0,32,5
74049,2024-10-07,354,10,1,6,5,292.09,0,914,3.0,0,46,10
14046,2024-12-19,689,20,2,10,4,125.91,0,540,5.0,0,24,12
54645,2024-07-30,190,50,4,18,4,354.69,0,754,5.0,0,75,7
24024,2024-05-09,869,50,4,0,5,419.98,0,757,4.0,1,55,5
57449,2024-10-20,247,10,1,16,5,37.52,1,424,1.0,0,32,10
87653,2024-07-28,653,10,1,5,2,459.77,2,294,5.0,1,28,7
76203,2024-04-03,307,20,2,3,5,39.18,2,647,4.0,1,61,4
45679,2025-02-08,470,10,1,17,4,431.73,2,233,3.0,1,75,2
83914,2024-07-12,738,40,0,4,2,59.51,0,251,3.0,1,25,7
55931,2024-09-13,431,40,0,11,2,328.1,2,179,5.0,0,46,9
68792,2024-11-09,209,50,4,24,1,119.39,1,330,5.0,1,38,11
58848,2024-08-08,876,30,3,1,2,97.08,2,566,5.0,1,36,8
13992,2024-09-28,375,40,0,4,5,25.87,1,316,3.0,0,40,9
33897,2024-06-11,755,50,4,0,1,323.43,2,653,5.0,1,48,6
69817,2024-12-12,100,10,1,6,4,179.94,0,906,5.0,0,18,12
88142,2024-11-09,992,10,1,5,3,228.85,0,73,1.0,0,50,11
43023,2024-11-13,241,30,3,9,5,395.64,1,385,5.0,1,44,11
76411,2024-11-18,576,40,0,19,4,443.43,0,696,5.0,1,57,11
53652,2024-06-14,899,40,0,8,5,416.12,1,295,5.0,0,56,6
23300,2024-06-05,737,20,2,15,2,46.12,2,172,2.0,1,66,6
96041,2024-09-22,595,10,1,16,2,177.49,0,333,5.0,1,56,9
33156,2025-03-16,855,10,1,5,3,301.07,1,493,5.0,0,60,3
81896,2025-01-20,105,40,0,19,2,307.59,0,514,5.0,1,21,1
17483,2024-06-11,205,20,2,10,4,210.55,1,422,5.0,0,48,6
56269,2024-08-25,575,30,3,9,5,155.73,2,415,5.0,0,57,8
62764,2024-11-03,901,40,0,19,4,36.71,2,599,4.0,1,23,11
63876,2024-09-04,545,50,4,13,2,107.84,2,537,1.0,0,53,9
76057,2024-07-03,560,10,1,21,4,423.45,0,526,5.0,0,52,7
28381,2024-04-26,973,30,3,12,1,324.51,0,423,5.0,0,35,4
62323,2024-11-04,308,30,3,1,5,228.43,0,532,4.0,1,26,11
13120,2024-04-07,893,30,3,2,1,40.2,1,494,5.0,1,59,4
78206,2024-08-17,610,30,3,2,5,212.85,1,559,1.0,1,18,8
63278,2024-05-31,722,40,0,4,2,215.13,1,381,5.0,1,53,5
77729,2024-03-23,744,50,4,0,3,243.37,2,314,3.0,0,64,3
76603,2025-02-27,511,10,1,17,2,289.9,1,402,5.0,0,36,2
61332,2024-06-01,200,50,4,0,2,68.94,0,600,5.0,1,39,6
16119,2024-12-03,628,20,2,10,1,71.83,0,953,5.0,0,28,12
91463,2024-09-27,110,20,2,10,5,418.71,0,298,3.0,0,66,9
85934,2024-03-23,141,10,1,16,2,200.17,0,192,4.0,0,60,3
91509,2025-02-24,113,50,4,13,3,459.41,2,726,5.0,0,43,2
36278,2024-11-09,246,50,4,13,2,65.13,2,717,5.0,0,75,11
13725,2024-06-16,564,10,1,16,4,285.72,2,254,5.0,0,26,6
45232,2024-05-28,140,30,3,23,2,139.43,1,510,4.0,0,67,5
55539,2024-12-13,614,10,1,6,5,144.95,2,272,5.0,0,59,12
77318,2025-02-18,305,40,0,8,2,203.94,0,61,5.0,1,23,2
25761,2024-05-11,657,40,0,7,4,449.55,2,617,3.0,0,29,5
62981,2024-07-20,200,30,3,9,2,422.99,1,960,5.0,1,67,7
54917,2024-12-26,405,20,2,10,4,157.24,1,83,4.0,0,62,12
73536,2024-06-12,311,30,3,23,5,306.44,2,618,5.0,1,61,6
47349,2025-01-26,517,40,0,11,2,382.15,0,245,5.0,0,47,1
19284,2024-07-28,944,20,2,20,5,162.45,1,610,4.0,0,52,7
60712,2025-02-09,775,50,4,22,5,24.18,2,221,5.0,1,57,2
92087,2024-03-26,888,10,1,6,4,26.2,2,817,5.0,0,21,3
99315,2024-10-03,618,30,3,9,3,413.52,1,463,3.0,1,39,10
10679,2024-04-23,819,10,1,6,4,192.51,1,121,4.0,1,53,4
53474,2024-09-26,892,40,0,4,5,280.15,0,291,5.0,0,44,9
47962,2024-06-13,396,10,1,5,3,23.45,2,66,5.0,0,22,6
39413,2024-10-01,362,20,2,10,2,327.22,1,881,1.0,0,23,10
46239,2025-01-26,413,50,4,18,2,433.67,1,409,5.0,1,52,1
59603,2024-09-05,125,20,2,14,2,402.42,2,515,2.0,0,28,9
92950,2024-03-27,265,30,3,9,2,217.67,0,34,5.0,0,37,3
85365,2024-12-18,870,20,2,15,2,158.05,1,16,5.0,1,59,12
17937,2025-02-17,787,10,1,16,4,260.64,1,290,5.0,0,53,2
74288,2024-08-04,173,50,4,22,2,308.43,0,408,5.0,0,25,8
77157,2025-01-07,635,30,3,9,4,323.89,0,675,2.0,0,61,1
87140,2024-12-02,977,30,3,1,3,83.47,2,505,5.0,0,28,12
54306,2024-09-26,409,50,4,13,1,333.66,1,261,5.0,1,39,9
36926,2024-03-29,350,40,0,7,2,137.12,0,766,4.0,0,68,3
74490,2024-05-26,677,50,4,22,1,409.85,0,267,5.0,1,65,5
75854,2024-10-08,783,50,4,13,3,454.2,1,853,3.0,1,19,10
17341,2024-08-10,291,20,2,14,5,98.76,2,695,4.0,0,20,8
35822,2024-04-22,748,50,4,0,1,473.99,0,362,5.0,1,57,4
47566,2024-09-07,574,20,2,3,4,216.03,0,801,3.0,0,32,9
81133,2024-11-16,682,40,0,8,1,240.56,1,167,4.0,1,33,11
82756,2024-09-28,597,10,1,21,3,445.82,1,722,5.0,0,73,9
14276,2024-09-14,513,50,4,24,5,212.42,2,184,5.0,1,73,9
48855,2024-11-05,809,40,0,4,1,447.49,0,871,5.0,0,47,11
58295,2024-07-17,187,20,2,20,3,248.91,1,604,5.0,1,39,7
24196,2025-01-06,229,10,1,16,1,231.51,2,854,5.0,1,41,1
92507,2024-07-19,170,20,2,15,1,394.75,2,56,5.0,1,48,7
57960,2024-04-09,951,40,0,11,1,220.22,0,93,3.0,1,29,4
34368,2024-07-31,204,20,2,3,3,475.53,0,338,5.0,0,69,7
82764,2024-04-23,763,10,1,16,1,317.08,2,394,1.0,0,37,4
71646,2024-09-15,693,30,3,1,2,60.33,1,246,4.0,1,48,9
82989,2024-05-24,892,10,1,5,1,474.75,0,667,5.0,0,61,5
91997,2024-03-21,118,30,3,23,4,445.11,2,830,3.0,1,47,3
38807,2024-10-11,756,30,3,1,4,90.79,0,101,5.0,1,63,10
81959,2025-03-13,433,20,2,10,2,369.7,1,437,4.0,1,19,3
48904,2025-02-07,931,10,1,21,3,439.51,0,712,5.0,0,63,2
29007,2024-09-11,951,50,4,18,4,334.37,1,474,5.0,1,24,9
35793,2024-11-23,427,10,1,21,2,227.71,2,823,4.0,0,66,11
56948,2025-01-28,349,20,2,10,3,350.64,1,622,5.0,1,55,1
65579,2024-10-07,533,10,1,17,1,142.29,1,79,5.0,1,63,10
61930,2024-04-05,660,10,1,17,3,362.2,2,443,2.0,0,44,4
32947,2025-01-10,387,40,0,19,2,308.41,0,475,5.0,1,41,1
27766,2024-09-25,257,30,3,23,5,154.72,2,405,4.0,1,39,9
21745,2024-12-23,560,40,0,7,5,124.91,2,751,5.0,1,54,12
77096,2024-11-30,369,50,4,13,4,83.08,2,464,5.0,1,22,11
99677,2025-02-15,622,10,1,5,4,325.73,0,327,5.0,1,70,2
39828,2025-02-12,953,40,0,8,3,58.91,2,432,5.0,0,75,2
84736,2024-06-27,624,30,3,9,1,218.74,2,114,5.0,0,68,6
49782,2024-10-27,911,10,1,16,3,427.48,1,347,5.0,1,63,10
45241,2024-10-14,448,40,0,4,5,141.47,1,685,5.0,0,29,10
13431,2025-01-03,591,20,2,20,3,206.38,0,646,2.0,1,63,1
91430,2024-11-08,417,40,0,11,5,327.93,2,855,5.0,0,36,11
14487,2024-11-01,923,10,1,6,5,60.82,1,815,4.0,0,56,11
74218,2024-12-30,631,40,0,19,1,309.55,0,520,5.0,0,52,12
37624,2025-03-08,681,20,2,15,1,461.0,2,115,5.0,1,20,3
25561,2024-11-23,275,10,1,5,1,330.94,2,682,5.0,0,31,11
25091,2025-01-30,766,50,4,22,5,119.75,1,661,5.0,0,20,1
65398,2024-11-18,505,50,4,18,4,222.1,1,143,1.0,1,33,11
37040,2024-07-28,628,40,0,19,3,421.13,1,442,5.0,0,41,7
53928,2024-07-18,624,10,1,6,5,257.73,0,67,5.0,0,35,7
81400,2024-08-02,950,10,1,21,4,167.11,0,791,5.0,1,48,8
38645,2025-02-12,851,20,2,14,2,325.23,0,711,5.0,1,27,2
61294,2024-08-23,645,40,0,4,2,229.57,0,643,4.0,1,38,8
42912,2024-10-05,811,40,0,8,5,60.3,0,307,5.0,0,21,10
91781,2024-03-20,497,10,1,17,3,481.95,1,589,3.0,0,42,3
72072,2025-02-09,349,20,2,15,3,475.67,0,131,5.0,0,51,2
89104,2024-12-07,358,40,0,7,3,284.47,1,85,4.0,0,55,12
25897,2024-11-22,247,30,3,23,5,65.87,1,709,1.0,1,29,11
29111,2024-11-12,355,30,3,2,3,265.77,1,63,5.0,0,18,11
18651,2024-07-04,121,40,0,19,5,412.7,1,740,5.0,1,29,7
36373,2024-09-25,901,50,4,0,1,101.9,0,662,1.0,0,50,9
63014,2025-03-12,323,20,2,3,3,62.81,0,147,5.0,0,39,3
90154,2024-07-27,762,50,4,18,1,388.35,0,483,4.0,0,19,7
81927,2024-05-04,669,50,4,0,1,482.29,2,124,4.0,1,61,5
50538,2024-10-02,868,40,0,4,2,246.64,1,585,5.0,1,33,10
31600,2025-02-19,775,50,4,0,2,367.94,2,380,5.0,0,32,2
50200,2024-05-03,841,50,4,24,2,257.01,0,362,4.0,0,39,5
16430,2024-10-23,522,20,2,3,2,204.96,0,734,5.0,0,57,10
99042,2024-05-26,343,20,2,10,2,212.25,1,265,5.0,0,69,5
29306,2024-12-07,162,50,4,24,3,358.82,1,951,5.0,1,41,12
64799,2024-10-30,950,50,4,24,4,346.44,1,140,5.0,0,71,10
56589,2024-12-27,969,20,2,14,1,275.82,1,701,3.0,1,18,12
79379,2024-10-18,411,30,3,2,5,245.38,1,189,5.0,0,54,10
51171,2024-09-08,608,50,4,24,1,439.96,0,828,5.0,0,19,9
48362,2024-05-12,186,10,1,21,1,81.21,1,234,5.0,1,45,5
86056,2024-05-27,629,20,2,3,2,344.86,2,117,5.0,0,63,5
90329,2024-08-17,114,30,3,1,4,379.26,2,127,3.0,0,49,8
52647,2024-12-16,806,50,4,22,4,433.77,1,694,5.0,1,43,12
60295,2024-09-14,636,50,4,24,2,349.54,2,308,5.0,1,71,9
47453,2024-08-04,175,30,3,2,2,36.36,1,7,2.0,0,58,8
26742,2024-08-30,349,40,0,19,3,456.63,1,857,5.0,1,75,8
31977,2024-04-01,490,50,4,22,5,371.84,2,578,5.0,1,52,4
18511,2024-04-07,877,30,3,23,4,96.94,1,883,5.0,1,56,4
12945,2024-09-30,798,50,4,18,5,194.83,0,407,2.0,1,42,9
86737,2025-01-16,352,20,2,14,1,424.55,2,668,3.0,0,24,1
67405,2024-04-13,183,20,2,20,2,85.31,0,476,4.0,0,43,4
52751,2024-09-08,399,50,4,24,3,250.37,1,96,4.0,1,43,9
54453,2025-01-28,246,30,3,2,2,117.78,2,940,4.0,0,19,1
13011,2024-07-29,231,20,2,15,2,276.11,0,425,5.0,1,69,7
67232,2024-05-29,645,20,2,3,2,172.22,0,456,1.0,0,52,5
92859,2024-09-12,727,50,4,13,3,498.35,1,597,5.0,0,27,9
51714,2024-07-12,479,40,0,19,3,453.2,1,317,5.0,1,27,7
79715,2024-11-22,977,10,1,5,5,196.87,2,895,3.0,0,38,11
26457,2024-10-07,279,30,3,12,5,456.55,0,240,4.0,0,60,10
36759,2024-04-16,952,40,0,8,5,155.25,1,458,5.0,0,43,4
59266,2024-10-14,405,10,1,6,2,486.1,1,581,4.0,0,63,10
18191,2024-12-11,355,20,2,10,2,433.83,0,645,5.0,1,26,12
43995,2024-04-26,537,40,0,8,4,375.98,2,788,5.0,0,62,4
62030,2024-05-28,375,10,1,16,2,45.89,2,933,5.0,0,64,5
62120,2025-03-05,501,50,4,0,3,456.38,0,136,3.0,0,50,3
97308,2024-05-21,712,40,0,7,2,18.28,1,515,5.0,1,64,5
86727,2025-03-10,102,50,4,18,4,380.42,1,596,5.0,0,46,3
94503,2024-09-24,874,30,3,2,2,62.01,1,178,3.0,1,68,9
82945,2024-05-23,952,40,0,11,2,203.61,1,204,5.0,1,39,5
45242,2025-01-14,471,20,2,10,4,375.91,1,672,2.0,0,73,1
32168,2024-09-29,896,30,3,9,4,479.12,2,417,4.0,0,39,9
43139,2024-07-06,669,10,1,16,5,12.46,1,865,3.0,0,67,7
88885,2024-12-13,393,10,1,5,1,112.93,1,637,5.0,1,27,12
27584,2025-01-10,366,40,0,4,1,79.8,2,634,1.0,0,51,1
89618,2025-03-01,567,20,2,20,1,98.87,1,517,5.0,0,42,3
70242,2024-04-21,732,50,4,13,2,325.89,2,214,2.0,1,27,4
11655,2025-03-05,961,10,1,6,4,365.54,0,480,5.0,1,61,3
77187,2024-05-03,500,20,2,20,1,149.72,2,790,5.0,1,40,5
85139,2024-12-13,844,40,0,7,1,312.01,0,257,5.0,1,57,12
49769,2025-02-11,295,50,4,24,5,405.77,0,212,5.0,1,26,2
18860,2025-01-13,860,20,2,15,1,145.57,0,890,5.0,0,61,1
48216,2024-08-12,738,40,0,11,5,228.23,0,455,4.0,1,21,8
32522,2024-11-17,638,50,4,18,4,422.48,2,457,5.0,1,42,11
37275,2024-07-22,765,10,1,16,1,447.13,1,180,5.0,0,57,7
92654,2024-06-10,693,50,4,13,1,386.91,2,878,5.0,0,31,6
60796,2024-06-01,535,50,4,22,2,241.33,2,311,3.0,1,73,6
98151,2024-05-14,707,50,4,24,2,75.6,1,938,4.0,1,45,5
